record_id,container_path,member_path,nested_depth,size_bytes,compressed_bytes,crc32,sha256,extension,phase,artifact_type,evidence_role,status,duplicate_group
Z000712,02_WORKSPACE_SNAPSHOT/Towow_A2A_Public_Evidence_Pack_v0.6.zip,Towow_A2A_Public_Evidence_Pack_v0.6/instrument/public_trace_extension/public_trace_event_v0.6.schema.json,0,3990,895,e630ad82,572234adc0d69e69a00913126d4ca9c819a54ea2875523384c46ce518f3e990e,json,v0.6-public-process,experiment-or-result,archival-calibration,zip-member,D0282
Z000713,02_WORKSPACE_SNAPSHOT/Towow_A2A_Public_Evidence_Pack_v0.6.zip,Towow_A2A_Public_Evidence_Pack_v0.6/instrument/public_trace_extension/sample_public_trace.jsonl,0,32051,5444,777bae54,8326df45e5a1db66f7e223c44b4f6bc16a7b90ab2f9151bc49820a5909f06c50,jsonl,v0.6-public-process,experiment-or-result,archival-calibration,zip-member,D0427
Z000714,02_WORKSPACE_SNAPSHOT/Towow_A2A_Public_Evidence_Pack_v0.6.zip,Towow_A2A_Public_Evidence_Pack_v0.6/instrument/public_trace_extension/sample_public_trace_chain.jsonl,0,37595,7339,ddb61b08,65932dc8eb87af9d91dc2e3b4378c72c24e4d357d8000afbe6bb407f4c314df5,jsonl,v0.6-public-process,experiment-or-result,archival-calibration,zip-member,D0323
Z000715,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/00_EXECUTIVE_SYNTHESIS.md,0,9952,5144,623d807e,84b85e08dbee2688719e163689845a302db6c667709cdc624d842ed84f881425,md,v0.4-operationalization,orientation,supporting-material,zip-member,D0434
Z000716,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/02_RESEARCH_CHARTER.md,0,5174,2898,0232b7b7,61d0003c8a8f9000ab7b0baea713248ebcb194aad88d9d5316fab38de4689602,md,v0.4-operationalization,text-source,supporting-material,zip-member,D0311
Z000717,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/spec/01_最小协议内核_v0.4.md,0,5728,3123,27cc81cb,8ce9bf2bb9f9036f984396ed37b16fddc07b829626deb487ec9d1f26eb073154,md,v0.4-operationalization,specification-or-protocol,supporting-material,zip-member,D0461
Z000718,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/real_world_protocol/00_READ_ME_FIRST.md,0,2182,1322,6ebfb63d,dc177edad332224cad8e0b3600326f09628f57c3d63e57c43b1073c755e1b7c6,md,v0.4-operationalization,specification-or-protocol,supporting-material,zip-member,D0746
Z000719,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/real_world_protocol/01_R7_最小原则性实验_v0.2.md,0,10375,5224,0e06a414,0a212208acd594224d8860444c34c5854d5a61a56e8a133d2829b3b42b0f8708,md,v0.4-operationalization,specification-or-protocol,supporting-material,zip-member,D0036
Z000720,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/real_world_protocol/02_Owner_资源与执行手册.md,0,12894,6168,ae08b6d0,ace4f9eb3eeaea742021526336e5dc2625fb60cf589d05b5c59e624288a119a8,md,v0.4-operationalization,specification-or-protocol,supporting-material,zip-member,D0569
Z000721,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/real_world_protocol/03_案例筛选与招募脚本.md,0,3587,2059,46b6b88f,018c168519c6b9affc7fda50bd62ef8befd4ef789403d5a9120513b5f44687ad,md,v0.4-operationalization,specification-or-protocol,supporting-material,zip-member,D0004
Z000722,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/real_world_protocol/04_示例案例_企业AI只读试点.md,0,5860,3093,88fee953,87941802972875c2298cf984da08239ff90692afe47cfdce31611d8d06fa99ec,md,v0.4-operationalization,specification-or-protocol,supporting-material,zip-member,D0449
Z000723,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/real_world_protocol/05_参与者操作清单.md,0,2336,1267,446f023a,a8e4b2818720012e80aced24df0f3d1731f17582434dcb53ee0a4ea26b53f188,md,v0.4-operationalization,specification-or-protocol,supporting-material,zip-member,D0559
Z000724,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/real_world_protocol/forms/01_case_screen.md,0,1251,852,5096b4e7,d9908dbd1749feeb64fbdf4f3670d9aea7ddfcdab6632d187824cb176cb9ab3d,md,v0.4-operationalization,specification-or-protocol,archival-calibration,zip-member,D0738
Z000725,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/real_world_protocol/forms/02_private_intake.md,0,1215,732,c8a9baf0,f125d9555bbf23d282e27c3484668f2f4d304abcf72a3903dcba835f0c4b3373,md,v0.4-operationalization,specification-or-protocol,supporting-material,zip-member,D0817
Z000726,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/real_world_protocol/forms/03_mandate.md,0,1219,707,7d1f3ef0,9f95fa7719ac4610ce4efb2f61e692489a77b48badf638ebcda555f189f875a3,md,v0.4-operationalization,specification-or-protocol,supporting-material,zip-member,D0529
Z000727,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/real_world_protocol/forms/04_consent_and_data_boundary.md,0,1105,713,b125fd35,5df7e736a881f3f993a64a0dc27e620332dfc5176c0aeb5ed0443727781faa77,md,v0.4-operationalization,specification-or-protocol,supporting-material,zip-member,D0302
Z000728,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/real_world_protocol/forms/05_relation_stance_and_explainback.md,0,815,577,ed4b6c0f,50ea2b5ba5f4504cc593d9d2ecae06aa0e6c1931c0ef68852df4a89f85461ac0,md,v0.4-operationalization,specification-or-protocol,supporting-material,zip-member,D0256
Z000729,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/real_world_protocol/forms/06_followup.md,0,728,570,8a08a4e8,88d4f505bfd63b621e9ded9c1733fc781277b6aae109197183e3f918d0d08ae0,md,v0.4-operationalization,specification-or-protocol,supporting-material,zip-member,D0452
Z000730,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/real_world_protocol/forms/07_independent_adjudication.md,0,1158,742,f158eaf3,58487eea8df7930433f7d15b6886de75406dd6112c9a7afa78863ea4928af5d2,md,v0.4-operationalization,specification-or-protocol,supporting-material,zip-member,D0286
Z000731,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/towow_fieldkit/README.md,0,5957,2969,6fb48e09,7a4c37713c5d083779920fc4f9fedf93af7bd0c84d2c4033b534faf852adef8b,md,v0.4-operationalization,instrument-or-code,supporting-material,zip-member,D0393
Z000732,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/towow_fieldkit/pyproject.toml,0,408,242,20436092,076e09052113e79e8c346f2d1c5918a014694867af490ba03b61459fddbcec37,toml,v0.4-operationalization,instrument-or-code,supporting-material,zip-member,D0027
Z000733,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/towow_fieldkit/tests/test_fieldkit.py,0,7268,1899,9784d5cb,982f2a31c148cc833f55c8ba1bfdd8f8488bdf5f9c208a30201f40749c877c5c,py,v0.4-operationalization,qa-or-test,implementation-assurance,zip-member,D0510
Z000734,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/towow_fieldkit/towow_fieldkit/__init__.py,0,209,153,59eca515,1d33e27ab8535649071a318a9604e80f874f88bd0b5b1e32650d552116977871,py,v0.4-operationalization,instrument-or-code,supporting-material,zip-member,D0100
Z000735,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/towow_fieldkit/towow_fieldkit/__main__.py,0,48,48,08937ce2,935a1c1166b0c1ea35a82256345000bf2c73ded718d77773bc27a71ecce28f7d,py,v0.4-operationalization,instrument-or-code,supporting-material,zip-member,D0485
Z000736,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/towow_fieldkit/towow_fieldkit/cli.py,0,6144,1599,67f687cb,117fcb9976e54a94eb1a9d7efec1b5511dab78aadbeb4cd7089c870e985abf63,py,v0.4-operationalization,instrument-or-code,supporting-material,zip-member,D0056
Z000737,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/towow_fieldkit/towow_fieldkit/schema_change.py,0,13990,3762,0111a91b,42e276501b93a6dc05358f3d672823a00f99dbe1d4cb6d76cfc8a6ad41de6cef,py,v0.4-operationalization,specification-or-protocol,supporting-material,zip-member,D0204
Z000738,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/towow_fieldkit/towow_fieldkit/store.py,0,13995,3638,942999a7,8827c08d906b1efddc7382ad4ca74ada56b2baf33c9d70cee93705e9738cf98d,py,v0.4-operationalization,instrument-or-code,supporting-material,zip-member,D0450
Z000739,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/templates/README.md,0,671,510,9bc869a4,3211252d292eed485b38e3eca57ac5e5a10881cdd0be84af9f86b31d0102e3f6,md,v0.4-operationalization,instrument-or-code,supporting-material,zip-member,D0158
Z000740,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/templates/adjudication.json,0,536,297,33f4ddb5,37202b1979f65caa2b0e779102d945bb81ef4702822c4c9494dad697e28cdb2b,json,v0.4-operationalization,instrument-or-code,supporting-material,zip-member,D0173
Z000741,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/templates/case_screen.json,0,627,330,98d96cb2,7fa009914d1248d4cd9ed3a616a4c94e9bbeb483e0a52351100a99335d58b826,json,v0.4-operationalization,instrument-or-code,archival-calibration,zip-member,D0409
Z000742,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/templates/event_payload.json,0,230,134,5fb6f584,ef989ad1f2d072108ab3cb41872a003e58b772e185901035329f30d22029de81,json,v0.4-operationalization,instrument-or-code,supporting-material,zip-member,D0808
Z000743,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/templates/followup.json,0,371,209,a223b6e5,b7f0b58ba8087db60b874ed08eb993a45f51ebdd035cc9397fd0795e04f5e919,json,v0.4-operationalization,instrument-or-code,supporting-material,zip-member,D0605
Z000744,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/templates/mandate.json,0,550,253,1c650387,367f4cd52f3ae051830e50429bafe8d3e8fb036bfcc1bf0d1d680e024cc4c302,json,v0.4-operationalization,instrument-or-code,supporting-material,zip-member,D0171
Z000745,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/templates/private_intake.json,0,662,294,de2ad999,923e47b3574963cb20bac6fb156612d864ed15a79875f147c7294313cc098bf4,json,v0.4-operationalization,instrument-or-code,supporting-material,zip-member,D0479
Z000746,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/templates/relation_version.json,0,772,311,387b8dab,7c91b2d1f2487043200a1154001043bed75a48b28eb344d44cfe989df260dc9d,json,v0.4-operationalization,instrument-or-code,supporting-material,zip-member,D0401
Z000747,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/sample_case/README.md,0,2197,1404,dc16c2bd,f52777b349847a30a86e92c45a1d56a7350f6083efcba3978ae3e81608874a7b,md,v0.4-operationalization,instrument-or-code,archival-calibration,zip-member,D0832
Z000748,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/sample_case/build_sample.log,0,1493,704,e54317f7,137300b07b7808b0dab2ab0abc9ec5dfcc9c96eb6f7f89ac99b9eb0685016743,log,v0.4-operationalization,instrument-or-code,archival-calibration,zip-member,D0063
Z000749,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/sample_case/build_sample.py,0,24676,5915,e524424f,e3e8f93d763267849a72b4b098e8f43015dd3810cbe03029c8cbd66b2b1ada52,py,v0.4-operationalization,instrument-or-code,archival-calibration,zip-member,D0780
Z000750,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/sample_case/case/case.json,0,1182,487,1c65f358,e52d36bd39a663da1553ebe6a84ed08d483a00901d99c15f8bed393ac2ee0419,json,v0.4-operationalization,instrument-or-code,archival-calibration,zip-member,D0782
Z000751,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/sample_case/case/outputs/adj-828b3c4d381d.json,0,1137,629,6f563f55,247e24361aee514bab0e07caa171c803262194e108299bca80e7ce80f78c313b,json,v0.4-operationalization,instrument-or-code,archival-calibration,zip-member,D0121
Z000752,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/sample_case/case/private/buyer_business/intake.json,0,732,384,42d8e4c2,fb3102da72365ba9bfb6382de266fa7c38b88f61d6f589544a961c8eb88f93c1,json,v0.4-operationalization,instrument-or-code,archival-calibration,zip-member,D0850
Z000753,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/sample_case/case/private/buyer_business/mandate-buyer_business-v1.json,0,1063,507,69b9d46a,b2ca385c6cb3678773ffa627f0490131c5b678daaee03f6bb97c1fef1db66df4,json,v0.4-operationalization,instrument-or-code,archival-calibration,zip-member,D0585
Z000754,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/sample_case/case/private/buyer_data/intake.json,0,764,383,d005a908,ec3f8223b58780a2e127991017ba2d7a6635a51ec4ada6c8226e5b495fde1818,json,v0.4-operationalization,instrument-or-code,archival-calibration,zip-member,D0800
Z000755,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/sample_case/case/private/buyer_data/mandate-buyer_data-v1.json,0,1394,615,55c3fe34,9a21020a28e0227e37c494df519a667625b7496671cd20c3336134e51c272a60,json,v0.4-operationalization,instrument-or-code,archival-calibration,zip-member,D0517
Z000756,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/sample_case/case/private/provider_business/intake.json,0,730,384,961a6c87,ac91b93f7f8dcbb2f39a8e31e9809c94512eeee6377dc986448f9016e525449c,json,v0.4-operationalization,instrument-or-code,archival-calibration,zip-member,D0568
Z000757,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/sample_case/case/private/provider_business/mandate-provider_business-v1.json,0,1006,490,054f3c70,ccbe21492848f72361c4dc6f9fba94e79e4012478c2d21f3aa800623ea5765b1,json,v0.4-operationalization,instrument-or-code,archival-calibration,zip-member,D0688
Z000758,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/sample_case/case/private/provider_tech/intake.json,0,714,376,a3e02212,d6e9e2d2dd5ee3e2a215892281100751c4dc97d8da1e154463f3d52ff95494f7,json,v0.4-operationalization,instrument-or-code,archival-calibration,zip-member,D0720
Z000759,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/sample_case/case/private/provider_tech/mandate-provider_tech-v1.json,0,1296,592,2706d4a2,1d4160ab887b1f8bcd38c3e3cdcad9d48356170775b619ecadfd4df9cec31567,json,v0.4-operationalization,instrument-or-code,archival-calibration,zip-member,D0101
Z000760,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/sample_case/case/shared/events.jsonl,0,10944,3291,fed78ff0,6d721c059e28ad68b6670e6a8bc18c70cb845cefc16f461b5bb39d5f5686b150,jsonl,v0.4-operationalization,instrument-or-code,archival-calibration,zip-member,D0349
Z000761,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/sample_case/case/shared/relation/current.json,0,7975,1761,48c5a8fc,66499282c8a5ef8535bfa51d0f0030513df758c3cdead84f556c19f5cad358cd,json,v0.4-operationalization,instrument-or-code,archival-calibration,zip-member,D0327
Z000762,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/sample_case/case/shared/relation/versions/v0001.json,0,5062,1308,3504bcbd,33df71aac5c206d3ef417c266cc0b977a9b392c5ff41cdb913ca9b558026df09,json,v0.4-operationalization,instrument-or-code,archival-calibration,zip-member,D0161
Z000763,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/sample_case/case/shared/relation/versions/v0002.json,0,7975,1761,48c5a8fc,66499282c8a5ef8535bfa51d0f0030513df758c3cdead84f556c19f5cad358cd,json,v0.4-operationalization,instrument-or-code,archival-calibration,zip-member,D0327
Z000764,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/sample_case/change_report.json,0,10987,1006,a7fdf980,fca0ace82d8ae63b0617bc2e63b67bedbde9a9f11aea2f48417ff63bb90604a9,json,v0.4-operationalization,instrument-or-code,archival-calibration,zip-member,D0853
Z000765,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/sample_case/compile_readiness.json,0,463,272,7950a258,96277f759b8f80d4952b1753e6711302f20552ba03a718a82a642a953cd40721,json,v0.4-operationalization,instrument-or-code,archival-calibration,zip-member,D0500
Z000766,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/sample_case/metrics.json,0,978,496,a4ff95bf,ffab74112b7711585fb36f64e00657232b5068ea79dd289d751dea37965e8940,json,v0.4-operationalization,instrument-or-code,archival-calibration,zip-member,D0861
Z000767,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/sample_case/redacted_export/REDACTION_NOTICE.json,0,252,193,cba2d311,59c15d3456f91d87d0b8b2c3ed769efa05a99c078ea50fef23bc13a4e26244b2,json,v0.4-operationalization,instrument-or-code,archival-calibration,zip-member,D0292
Z000768,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/sample_case/redacted_export/case.json,0,1182,487,1c65f358,e52d36bd39a663da1553ebe6a84ed08d483a00901d99c15f8bed393ac2ee0419,json,v0.4-operationalization,instrument-or-code,archival-calibration,zip-member,D0782
Z000769,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/sample_case/redacted_export/outputs/adj-828b3c4d381d.json,0,1137,629,6f563f55,247e24361aee514bab0e07caa171c803262194e108299bca80e7ce80f78c313b,json,v0.4-operationalization,instrument-or-code,archival-calibration,zip-member,D0121
Z000770,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/sample_case/redacted_export/shared/events.jsonl,0,10944,3291,fed78ff0,6d721c059e28ad68b6670e6a8bc18c70cb845cefc16f461b5bb39d5f5686b150,jsonl,v0.4-operationalization,instrument-or-code,archival-calibration,zip-member,D0349
Z000771,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/sample_case/redacted_export/shared/relation/current.json,0,7975,1761,48c5a8fc,66499282c8a5ef8535bfa51d0f0030513df758c3cdead84f556c19f5cad358cd,json,v0.4-operationalization,instrument-or-code,archival-calibration,zip-member,D0327
Z000772,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/sample_case/redacted_export/shared/relation/versions/v0001.json,0,5062,1308,3504bcbd,33df71aac5c206d3ef417c266cc0b977a9b392c5ff41cdb913ca9b558026df09,json,v0.4-operationalization,instrument-or-code,archival-calibration,zip-member,D0161
Z000773,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/sample_case/redacted_export/shared/relation/versions/v0002.json,0,7975,1761,48c5a8fc,66499282c8a5ef8535bfa51d0f0030513df758c3cdead84f556c19f5cad358cd,json,v0.4-operationalization,instrument-or-code,archival-calibration,zip-member,D0327
Z000774,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/sample_case/sample_summary.json,0,1493,704,e54317f7,137300b07b7808b0dab2ab0abc9ec5dfcc9c96eb6f7f89ac99b9eb0685016743,json,v0.4-operationalization,instrument-or-code,archival-calibration,zip-member,D0063
Z000775,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/instrument/sample_case/validation.json,0,128,94,ddc9a8ba,2191644eab70f28bafb0265836cd7773e376cf55de12e76eda66d740775134a5,json,v0.4-operationalization,instrument-or-code,archival-calibration,zip-member,D0116
Z000776,02_WORKSPACE_SNAPSHOT/Towow_A2A_R7_Field_Pack_v0.4.zip,Towow_A2A_R7_Field_Pack_v0.4/roadmap/01_下一阶段研究程序.md,0,8486,4485,cca09c31,f49dd8cee7a730e56e18e230c25af88f12dceee104dfcc27a20ab9ddfe4d8f11,md,v0.4-operationalization,research-program,supporting-material,zip-member,D0827
Z000777,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/diagrams/handoff_workflow.png,0,61465,54680,f2e63809,8ea27c5d495629707fdf185a8f2f1219f83b0261cbd106f1dafe9bbd78fe3d87,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z000778,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/diagrams/three_axes.svg,0,14434,3317,0917a163,0495ecf755870ddede1182a387acdab0840521f959bdfcfc20c66657652c4453,svg,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z000779,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/diagrams/three_axes.dot,0,1669,797,d29026b3,385cf6c565c238589025d07048d58e89d13c39f6b3dc1be8ca74491887a83c57,dot,pre-rebuild-handoff,text-source,supporting-material,zip-member,
Z000780,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/diagrams/unified_chain.png,0,106929,95099,6e99d3b2,eaef4858803553a73bfb952e2740b54ec6af9286fcd2bc09386577497d5f5b80,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
