record_id,source_path,source_sha256,heading_level,heading,line_start,line_end,phase,artifact_type
S000713,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/real_world_protocol/02_Owner_资源与执行手册.md,ace4f9eb3eeaea742021526336e5dc2625fb60cf589d05b5c59e624288a119a8,3,决策：对精确版本作 Stance,190,201,v0.4-operationalization,specification-or-protocol
S000714,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/real_world_protocol/02_Owner_资源与执行手册.md,ace4f9eb3eeaea742021526336e5dc2625fb60cf589d05b5c59e624288a119a8,3,现实执行与 follow-up,202,213,v0.4-operationalization,specification-or-protocol
S000715,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/real_world_protocol/02_Owner_资源与执行手册.md,ace4f9eb3eeaea742021526336e5dc2625fb60cf589d05b5c59e624288a119a8,2,五、撮合者在实验里到底做什么,214,235,v0.4-operationalization,specification-or-protocol
S000716,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/real_world_protocol/02_Owner_资源与执行手册.md,ace4f9eb3eeaea742021526336e5dc2625fb60cf589d05b5c59e624288a119a8,3,给撮合者的最简单说法,230,235,v0.4-operationalization,specification-or-protocol
S000717,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/real_world_protocol/02_Owner_资源与执行手册.md,ace4f9eb3eeaea742021526336e5dc2625fb60cf589d05b5c59e624288a119a8,2,六、一个完整例子,236,274,v0.4-operationalization,specification-or-protocol
S000718,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/real_world_protocol/02_Owner_资源与执行手册.md,ace4f9eb3eeaea742021526336e5dc2625fb60cf589d05b5c59e624288a119a8,3,起点,238,241,v0.4-operationalization,specification-or-protocol
S000719,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/real_world_protocol/02_Owner_资源与执行手册.md,ace4f9eb3eeaea742021526336e5dc2625fb60cf589d05b5c59e624288a119a8,3,谁进入,242,248,v0.4-operationalization,specification-or-protocol
S000720,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/real_world_protocol/02_Owner_资源与执行手册.md,ace4f9eb3eeaea742021526336e5dc2625fb60cf589d05b5c59e624288a119a8,3,初始 Agent Mandate,249,255,v0.4-operationalization,specification-or-protocol
S000721,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/real_world_protocol/02_Owner_资源与执行手册.md,ace4f9eb3eeaea742021526336e5dc2625fb60cf589d05b5c59e624288a119a8,3,形成事件,256,268,v0.4-operationalization,specification-or-protocol
S000722,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/real_world_protocol/02_Owner_资源与执行手册.md,ace4f9eb3eeaea742021526336e5dc2625fb60cf589d05b5c59e624288a119a8,3,为什么这可能算形成,269,274,v0.4-operationalization,specification-or-protocol
S000723,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/real_world_protocol/02_Owner_资源与执行手册.md,ace4f9eb3eeaea742021526336e5dc2625fb60cf589d05b5c59e624288a119a8,2,七、你需要准备的资源清单,275,299,v0.4-operationalization,specification-or-protocol
S000724,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/real_world_protocol/02_Owner_资源与执行手册.md,ace4f9eb3eeaea742021526336e5dc2625fb60cf589d05b5c59e624288a119a8,3,最低可启动资源,277,288,v0.4-operationalization,specification-or-protocol
S000725,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/real_world_protocol/02_Owner_资源与执行手册.md,ace4f9eb3eeaea742021526336e5dc2625fb60cf589d05b5c59e624288a119a8,3,不需要先准备,289,299,v0.4-operationalization,specification-or-protocol
S000726,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/real_world_protocol/02_Owner_资源与执行手册.md,ace4f9eb3eeaea742021526336e5dc2625fb60cf589d05b5c59e624288a119a8,2,八、你把候选案例交给研究组时的最小格式,300,317,v0.4-operationalization,specification-or-protocol
S000727,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/real_world_protocol/02_Owner_资源与执行手册.md,ace4f9eb3eeaea742021526336e5dc2625fb60cf589d05b5c59e624288a119a8,2,九、当前最优执行顺序,318,327,v0.4-operationalization,specification-or-protocol
S000728,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/real_world_protocol/04_示例案例_企业AI只读试点.md,87941802972875c2298cf984da08239ff90692afe47cfdce31611d8d06fa99ec,1,示例案例：企业 AI 只读试点从“不能做”到“有条件可做”,1,144,v0.4-operationalization,specification-or-protocol
S000729,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/real_world_protocol/04_示例案例_企业AI只读试点.md,87941802972875c2298cf984da08239ff90692afe47cfdce31611d8d06fa99ec,2,1. 初始情况,5,19,v0.4-operationalization,specification-or-protocol
S000730,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/real_world_protocol/04_示例案例_企业AI只读试点.md,87941802972875c2298cf984da08239ff90692afe47cfdce31611d8d06fa99ec,2,2. 真实权威位置,20,30,v0.4-operationalization,specification-or-protocol
S000731,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/real_world_protocol/04_示例案例_企业AI只读试点.md,87941802972875c2298cf984da08239ff90692afe47cfdce31611d8d06fa99ec,2,3. 冻结前态,31,41,v0.4-operationalization,specification-or-protocol
S000732,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/real_world_protocol/04_示例案例_企业AI只读试点.md,87941802972875c2298cf984da08239ff90692afe47cfdce31611d8d06fa99ec,2,4. 初始关系版本 v1,42,54,v0.4-operationalization,specification-or-protocol
S000733,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/real_world_protocol/04_示例案例_企业AI只读试点.md,87941802972875c2298cf984da08239ff90692afe47cfdce31611d8d06fa99ec,2,5. 拒绝转化为最小反条件,55,65,v0.4-operationalization,specification-or-protocol
S000734,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/real_world_protocol/04_示例案例_企业AI只读试点.md,87941802972875c2298cf984da08239ff90692afe47cfdce31611d8d06fa99ec,2,6. 现实 probe,66,77,v0.4-operationalization,specification-or-protocol
S000735,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/real_world_protocol/04_示例案例_企业AI只读试点.md,87941802972875c2298cf984da08239ff90692afe47cfdce31611d8d06fa99ec,2,7. 关系版本 v2,78,93,v0.4-operationalization,specification-or-protocol
S000736,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/real_world_protocol/04_示例案例_企业AI只读试点.md,87941802972875c2298cf984da08239ff90692afe47cfdce31611d8d06fa99ec,2,8. 参与者认领,94,104,v0.4-operationalization,specification-or-protocol
S000737,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/real_world_protocol/04_示例案例_企业AI只读试点.md,87941802972875c2298cf984da08239ff90692afe47cfdce31611d8d06fa99ec,2,9. 最小现实效力,105,113,v0.4-operationalization,specification-or-protocol
S000738,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/real_world_protocol/04_示例案例_企业AI只读试点.md,87941802972875c2298cf984da08239ff90692afe47cfdce31611d8d06fa99ec,2,10. 怎样判断是不是“形成”,114,132,v0.4-operationalization,specification-or-protocol
S000739,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/real_world_protocol/04_示例案例_企业AI只读试点.md,87941802972875c2298cf984da08239ff90692afe47cfdce31611d8d06fa99ec,2,11. 这个例子的研究价值,133,144,v0.4-operationalization,specification-or-protocol
S000740,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/roadmap/01_下一阶段研究程序.md,f49dd8cee7a730e56e18e230c25af88f12dceee104dfcc27a20ab9ddfe4d8f11,1,通爻 A2A 下一阶段研究程序,1,291,v0.4-operationalization,research-program
S000741,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/roadmap/01_下一阶段研究程序.md,f49dd8cee7a730e56e18e230c25af88f12dceee104dfcc27a20ab9ddfe4d8f11,2,总体原则,3,11,v0.4-operationalization,research-program
S000742,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/roadmap/01_下一阶段研究程序.md,f49dd8cee7a730e56e18e230c25af88f12dceee104dfcc27a20ab9ddfe4d8f11,2,研究流 A：理论收敛,12,49,v0.4-operationalization,research-program
S000743,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/roadmap/01_下一阶段研究程序.md,f49dd8cee7a730e56e18e230c25af88f12dceee104dfcc27a20ab9ddfe4d8f11,3,A1. Relation Schema 的现实可编码性,14,26,v0.4-operationalization,research-program
S000744,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/roadmap/01_下一阶段研究程序.md,f49dd8cee7a730e56e18e230c25af88f12dceee104dfcc27a20ab9ddfe4d8f11,3,A2. 主体与权威拓扑,27,37,v0.4-operationalization,research-program
S000745,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/roadmap/01_下一阶段研究程序.md,f49dd8cee7a730e56e18e230c25af88f12dceee104dfcc27a20ab9ddfe4d8f11,3,A3. 真实目标与形成边界,38,49,v0.4-operationalization,research-program
S000746,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/roadmap/01_下一阶段研究程序.md,f49dd8cee7a730e56e18e230c25af88f12dceee104dfcc27a20ab9ddfe4d8f11,2,研究流 B：证据与实验重建,50,88,v0.4-operationalization,research-program
S000747,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/roadmap/01_下一阶段研究程序.md,f49dd8cee7a730e56e18e230c25af88f12dceee104dfcc27a20ab9ddfe4d8f11,3,B1. 历史实验可复现性修复,52,62,v0.4-operationalization,research-program
S000748,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/roadmap/01_下一阶段研究程序.md,f49dd8cee7a730e56e18e230c25af88f12dceee104dfcc27a20ab9ddfe4d8f11,3,B2. 统一实验判据,63,77,v0.4-operationalization,research-program
S000749,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/roadmap/01_下一阶段研究程序.md,f49dd8cee7a730e56e18e230c25af88f12dceee104dfcc27a20ab9ddfe4d8f11,3,B3. 不再追求无目的大样本,78,88,v0.4-operationalization,research-program
S000750,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/roadmap/01_下一阶段研究程序.md,f49dd8cee7a730e56e18e230c25af88f12dceee104dfcc27a20ab9ddfe4d8f11,2,研究流 C：Fieldkit 与最小内核,89,125,v0.4-operationalization,research-program
S000751,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/roadmap/01_下一阶段研究程序.md,f49dd8cee7a730e56e18e230c25af88f12dceee104dfcc27a20ab9ddfe4d8f11,3,C1. v0.4 当前能力,91,104,v0.4-operationalization,research-program
S000752,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/roadmap/01_下一阶段研究程序.md,f49dd8cee7a730e56e18e230c25af88f12dceee104dfcc27a20ab9ddfe4d8f11,3,C2. R7 前必须补齐,105,116,v0.4-operationalization,research-program
S000753,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/roadmap/01_下一阶段研究程序.md,f49dd8cee7a730e56e18e230c25af88f12dceee104dfcc27a20ab9ddfe4d8f11,3,C3. 不进入首版内核,117,125,v0.4-operationalization,research-program
S000754,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/roadmap/01_下一阶段研究程序.md,f49dd8cee7a730e56e18e230c25af88f12dceee104dfcc27a20ab9ddfe4d8f11,2,研究流 D：真实 Principal 实验,126,184,v0.4-operationalization,research-program
S000755,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/roadmap/01_下一阶段研究程序.md,f49dd8cee7a730e56e18e230c25af88f12dceee104dfcc27a20ab9ddfe4d8f11,3,D0. 资源准备,128,146,v0.4-operationalization,research-program
S000756,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/roadmap/01_下一阶段研究程序.md,f49dd8cee7a730e56e18e230c25af88f12dceee104dfcc27a20ab9ddfe4d8f11,3,D1. R7-0 历史校准,147,158,v0.4-operationalization,research-program
S000757,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/roadmap/01_下一阶段研究程序.md,f49dd8cee7a730e56e18e230c25af88f12dceee104dfcc27a20ab9ddfe4d8f11,3,D2. R7-A 两例 live feasibility,159,171,v0.4-operationalization,research-program
S000758,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/roadmap/01_下一阶段研究程序.md,f49dd8cee7a730e56e18e230c25af88f12dceee104dfcc27a20ab9ddfe4d8f11,3,D3. R7-B 探索性比较,172,184,v0.4-operationalization,research-program
S000759,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/roadmap/01_下一阶段研究程序.md,f49dd8cee7a730e56e18e230c25af88f12dceee104dfcc27a20ab9ddfe4d8f11,2,研究流 E：系统设计与产品边界,185,235,v0.4-operationalization,research-program
S000760,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/roadmap/01_下一阶段研究程序.md,f49dd8cee7a730e56e18e230c25af88f12dceee104dfcc27a20ab9ddfe4d8f11,3,E1. CollapseSafe Router,187,209,v0.4-operationalization,research-program
S000761,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/roadmap/01_下一阶段研究程序.md,f49dd8cee7a730e56e18e230c25af88f12dceee104dfcc27a20ab9ddfe4d8f11,3,E2. Formation Compiler,210,222,v0.4-operationalization,research-program
S000762,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/roadmap/01_下一阶段研究程序.md,f49dd8cee7a730e56e18e230c25af88f12dceee104dfcc27a20ab9ddfe4d8f11,3,E3. 主权不等于无中心,223,235,v0.4-operationalization,research-program
S000763,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/roadmap/01_下一阶段研究程序.md,f49dd8cee7a730e56e18e230c25af88f12dceee104dfcc27a20ab9ddfe4d8f11,2,研究流 F：论文与成果结构,236,264,v0.4-operationalization,research-program
S000764,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/roadmap/01_下一阶段研究程序.md,f49dd8cee7a730e56e18e230c25af88f12dceee104dfcc27a20ab9ddfe4d8f11,3,论文 1：理论与系统,240,247,v0.4-operationalization,research-program
S000765,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/roadmap/01_下一阶段研究程序.md,f49dd8cee7a730e56e18e230c25af88f12dceee104dfcc27a20ab9ddfe4d8f11,3,论文 2：实证与机制,248,255,v0.4-operationalization,research-program
S000766,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/roadmap/01_下一阶段研究程序.md,f49dd8cee7a730e56e18e230c25af88f12dceee104dfcc27a20ab9ddfe4d8f11,3,规范与开源产物,256,264,v0.4-operationalization,research-program
S000767,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/roadmap/01_下一阶段研究程序.md,f49dd8cee7a730e56e18e230c25af88f12dceee104dfcc27a20ab9ddfe4d8f11,2,未来十二个最重要的判别问题,265,279,v0.4-operationalization,research-program
S000768,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/roadmap/01_下一阶段研究程序.md,f49dd8cee7a730e56e18e230c25af88f12dceee104dfcc27a20ab9ddfe4d8f11,2,当前优先次序,280,291,v0.4-operationalization,research-program
S000769,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/spec/01_最小协议内核_v0.4.md,8ce9bf2bb9f9036f984396ed37b16fddc07b829626deb487ec9d1f26eb073154,1,通爻最小协议内核 v0.4,1,241,v0.4-operationalization,specification-or-protocol
S000770,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/spec/01_最小协议内核_v0.4.md,8ce9bf2bb9f9036f984396ed37b16fddc07b829626deb487ec9d1f26eb073154,2,1. 六类 aggregate root,5,116,v0.4-operationalization,specification-or-protocol
S000771,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/spec/01_最小协议内核_v0.4.md,8ce9bf2bb9f9036f984396ed37b16fddc07b829626deb487ec9d1f26eb073154,3,1.1 Entity,7,23,v0.4-operationalization,specification-or-protocol
S000772,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/spec/01_最小协议内核_v0.4.md,8ce9bf2bb9f9036f984396ed37b16fddc07b829626deb487ec9d1f26eb073154,3,1.2 Mandate,24,41,v0.4-operationalization,specification-or-protocol
S000773,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/spec/01_最小协议内核_v0.4.md,8ce9bf2bb9f9036f984396ed37b16fddc07b829626deb487ec9d1f26eb073154,3,1.3 RelationVersion,42,62,v0.4-operationalization,specification-or-protocol
S000774,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/spec/01_最小协议内核_v0.4.md,8ce9bf2bb9f9036f984396ed37b16fddc07b829626deb487ec9d1f26eb073154,3,1.4 Assertion,63,80,v0.4-operationalization,specification-or-protocol
S000775,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/spec/01_最小协议内核_v0.4.md,8ce9bf2bb9f9036f984396ed37b16fddc07b829626deb487ec9d1f26eb073154,3,1.5 Commitment,81,99,v0.4-operationalization,specification-or-protocol
S000776,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/spec/01_最小协议内核_v0.4.md,8ce9bf2bb9f9036f984396ed37b16fddc07b829626deb487ec9d1f26eb073154,3,1.6 Operation,100,116,v0.4-operationalization,specification-or-protocol
S000777,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/spec/01_最小协议内核_v0.4.md,8ce9bf2bb9f9036f984396ed37b16fddc07b829626deb487ec9d1f26eb073154,2,2. EventEnvelope,117,134,v0.4-operationalization,specification-or-protocol
S000778,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/spec/01_最小协议内核_v0.4.md,8ce9bf2bb9f9036f984396ed37b16fddc07b829626deb487ec9d1f26eb073154,2,3. Stance,135,159,v0.4-operationalization,specification-or-protocol
S000779,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/spec/01_最小协议内核_v0.4.md,8ce9bf2bb9f9036f984396ed37b16fddc07b829626deb487ec9d1f26eb073154,2,4. Relation Schema,160,175,v0.4-operationalization,specification-or-protocol
S000780,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/spec/01_最小协议内核_v0.4.md,8ce9bf2bb9f9036f984396ed37b16fddc07b829626deb487ec9d1f26eb073154,2,5. 共同可行动条件,176,193,v0.4-operationalization,specification-or-protocol
S000781,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/spec/01_最小协议内核_v0.4.md,8ce9bf2bb9f9036f984396ed37b16fddc07b829626deb487ec9d1f26eb073154,2,6. 编译合同,194,205,v0.4-operationalization,specification-or-protocol
S000782,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/spec/01_最小协议内核_v0.4.md,8ce9bf2bb9f9036f984396ed37b16fddc07b829626deb487ec9d1f26eb073154,2,7. 物化规则,206,220,v0.4-operationalization,specification-or-protocol
S000783,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/spec/01_最小协议内核_v0.4.md,8ce9bf2bb9f9036f984396ed37b16fddc07b829626deb487ec9d1f26eb073154,2,8. 风险分级,221,234,v0.4-operationalization,specification-or-protocol
S000784,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/spec/01_最小协议内核_v0.4.md,8ce9bf2bb9f9036f984396ed37b16fddc07b829626deb487ec9d1f26eb073154,3,低风险,223,226,v0.4-operationalization,specification-or-protocol
S000785,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/spec/01_最小协议内核_v0.4.md,8ce9bf2bb9f9036f984396ed37b16fddc07b829626deb487ec9d1f26eb073154,3,中风险,227,230,v0.4-operationalization,specification-or-protocol
S000786,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/spec/01_最小协议内核_v0.4.md,8ce9bf2bb9f9036f984396ed37b16fddc07b829626deb487ec9d1f26eb073154,3,高风险,231,234,v0.4-operationalization,specification-or-protocol
S000787,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/spec/01_最小协议内核_v0.4.md,8ce9bf2bb9f9036f984396ed37b16fddc07b829626deb487ec9d1f26eb073154,2,9. 兼容与演化,235,241,v0.4-operationalization,specification-or-protocol
S000788,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/theory/01_统一理论重建_v0.4.md,c29dc4212e5e8bedb59098d4381b39a84f39be8e65b9f11d55795e3ccf75e1b6,1,通爻 A2A 统一理论重建 v0.4,1,491,v0.4-operationalization,theory
